id,salt,weight_percent,temperature,density,source,source_details,notes
266,NaOH,30.0,20.0,1.3279,nationalresearchcouncil1930,Vol. 2 Pg. 79,
267,NaOH,32.0,20.0,1.349,nationalresearchcouncil1930,Vol. 2 Pg. 79,
268,NaOH,34.0,20.0,1.3696,nationalresearchcouncil1930,Vol. 2 Pg. 79,
269,NaOH,36.0,20.0,1.39,nationalresearchcouncil1930,Vol. 2 Pg. 79,
270,NaOH,38.0,20.0,1.4101,nationalresearchcouncil1930,Vol. 2 Pg. 79,
271,NaOH,40.0,20.0,1.43,nationalresearchcouncil1930,Vol. 2 Pg. 79,
272,NaOH,42.0,20.0,1.4494,nationalresearchcouncil1930,Vol. 2 Pg. 79,
273,NaOH,44.0,20.0,1.4685,nationalresearchcouncil1930,Vol. 2 Pg. 79,
274,NaOH,46.0,20.0,1.4873,nationalresearchcouncil1930,Vol. 2 Pg. 79,
275,NaOH,48.0,20.0,1.5065,nationalresearchcouncil1930,Vol. 2 Pg. 79,
276,NaOH,50.0,20.0,1.5253,nationalresearchcouncil1930,Vol. 2 Pg. 79,
277,NaOH,1.0,30.0,1.0069,nationalresearchcouncil1930,Vol. 2 Pg. 79,
278,NaOH,2.0,30.0,1.0177,nationalresearchcouncil1930,Vol. 2 Pg. 79,
279,NaOH,3.0,30.0,1.0285,nationalresearchcouncil1930,Vol. 2 Pg. 79,
280,NaOH,4.0,30.0,1.0393,nationalresearchcouncil1930,Vol. 2 Pg. 79,
281,NaOH,5.0,30.0,1.0501,nationalresearchcouncil1930,Vol. 2 Pg. 79,
282,NaOH,6.0,30.0,1.0609,nationalresearchcouncil1930,Vol. 2 Pg. 79,
283,NaOH,7.0,30.0,1.0717,nationalresearchcouncil1930,Vol. 2 Pg. 79,
284,NaOH,8.0,30.0,1.0826,nationalresearchcouncil1930,Vol. 2 Pg. 79,
285,NaOH,9.0,30.0,1.0934,nationalresearchcouncil1930,Vol. 2 Pg. 79,
286,NaOH,10.0,30.0,1.1043,nationalresearchcouncil1930,Vol. 2 Pg. 79,
287,NaOH,12.0,30.0,1.1261,nationalresearchcouncil1930,Vol. 2 Pg. 79,
288,NaOH,14.0,30.0,1.148,nationalresearchcouncil1930,Vol. 2 Pg. 79,
289,NaOH,16.0,30.0,1.1699,nationalresearchcouncil1930,Vol. 2 Pg. 79,
290,NaOH,18.0,30.0,1.1918,nationalresearchcouncil1930,Vol. 2 Pg. 79,
291,NaOH,20.0,30.0,1.2136,nationalresearchcouncil1930,Vol. 2 Pg. 79,
292,NaOH,22.0,30.0,1.2454,nationalresearchcouncil1930,Vol. 2 Pg. 79,
293,NaOH,24.0,30.0,1.2571,nationalresearchcouncil1930,Vol. 2 Pg. 79,
294,NaOH,26.0,30.0,1.2789,nationalresearchcouncil1930,Vol. 2 Pg. 79,
295,NaOH,28.0,30.0,1.3002,nationalresearchcouncil1930,Vol. 2 Pg. 79,
296,NaOH,30.0,30.0,1.3217,nationalresearchcouncil1930,Vol. 2 Pg. 79,
297,NaOH,32.0,30.0,1.3427,nationalresearchcouncil1930,Vol. 2 Pg. 79,
298,NaOH,34.0,30.0,1.3632,nationalresearchcouncil1930,Vol. 2 Pg. 79,
299,NaOH,36.0,30.0,1.3835,nationalresearchcouncil1930,Vol. 2 Pg. 79,
300,NaOH,38.0,30.0,1.4035,nationalresearchcouncil1930,Vol. 2 Pg. 79,
301,NaOH,40.0,30.0,1.4232,nationalresearchcouncil1930,Vol. 2 Pg. 79,
302,NaOH,42.0,30.0,1.4425,nationalresearchcouncil1930,Vol. 2 Pg. 79,
303,NaOH,44.0,30.0,1.4615,nationalresearchcouncil1930,Vol. 2 Pg. 79,
304,NaOH,46.0,30.0,1.4805,nationalresearchcouncil1930,Vol. 2 Pg. 79,
305,NaOH,48.0,30.0,1.4994,nationalresearchcouncil1930,Vol. 2 Pg. 79,
306,NaOH,50.0,30.0,1.5181,nationalresearchcouncil1930,Vol. 2 Pg. 79,
307,NaOH,1.0,40.0,1.0033,nationalresearchcouncil1930,Vol. 2 Pg. 79,
308,NaOH,2.0,40.0,1.0139,nationalresearchcouncil1930,Vol. 2 Pg. 79,
309,NaOH,3.0,40.0,1.0246,nationalresearchcouncil1930,Vol. 2 Pg. 79,
310,NaOH,4.0,40.0,1.0352,nationalresearchcouncil1930,Vol. 2 Pg. 79,
311,NaOH,5.0,40.0,1.0458,nationalresearchcouncil1930,Vol. 2 Pg. 79,
312,NaOH,6.0,40.0,1.0564,nationalresearchcouncil1930,Vol. 2 Pg. 79,
313,NaOH,7.0,40.0,1.0672,nationalresearchcouncil1930,Vol. 2 Pg. 79,
314,NaOH,8.0,40.0,1.078,nationalresearchcouncil1930,Vol. 2 Pg. 79,
315,NaOH,9.0,40.0,1.0887,nationalresearchcouncil1930,Vol. 2 Pg. 79,
316,NaOH,10.0,40.0,1.0995,nationalresearchcouncil1930,Vol. 2 Pg. 79,
317,NaOH,12.0,40.0,1.121,nationalresearchcouncil1930,Vol. 2 Pg. 79,
318,NaOH,14.0,40.0,1.1428,nationalresearchcouncil1930,Vol. 2 Pg. 79,
319,NaOH,16.0,40.0,1.1645,nationalresearchcouncil1930,Vol. 2 Pg. 79,
320,NaOH,18.0,40.0,1.1963,nationalresearchcouncil1930,Vol. 2 Pg. 79,
321,NaOH,20.0,40.0,1.2079,nationalresearchcouncil1930,Vol. 2 Pg. 79,
322,NaOH,22.0,40.0,1.2296,nationalresearchcouncil1930,Vol. 2 Pg. 79,
323,NaOH,24.0,40.0,1.2512,nationalresearchcouncil1930,Vol. 2 Pg. 79,
324,NaOH,26.0,40.0,1.2728,nationalresearchcouncil1930,Vol. 2 Pg. 79,
325,NaOH,28.0,40.0,1.2942,nationalresearchcouncil1930,Vol. 2 Pg. 79,
326,NaOH,30.0,40.0,1.3154,nationalresearchcouncil1930,Vol. 2 Pg. 79,
327,NaOH,32.0,40.0,1.3362,nationalresearchcouncil1930,Vol. 2 Pg. 79,
328,NaOH,34.0,40.0,1.3566,nationalresearchcouncil1930,Vol. 2 Pg. 79,
329,NaOH,36.0,40.0,1.3768,nationalresearchcouncil1930,Vol. 2 Pg. 79,
330,NaOH,38.0,40.0,1.3967,nationalresearchcouncil1930,Vol. 2 Pg. 79,
331,NaOH,40.0,40.0,1.4164,nationalresearchcouncil1930,Vol. 2 Pg. 79,
332,NaOH,42.0,40.0,1.4356,nationalresearchcouncil1930,Vol. 2 Pg. 79,
333,NaOH,44.0,40.0,1.4545,nationalresearchcouncil1930,Vol. 2 Pg. 79,
334,NaOH,46.0,40.0,1.4734,nationalresearchcouncil1930,Vol. 2 Pg. 79,
335,NaOH,48.0,40.0,1.4922,nationalresearchcouncil1930,Vol. 2 Pg. 79,
336,NaOH,50.0,40.0,1.5109,nationalresearchcouncil1930,Vol. 2 Pg. 79,
337,NaOH,1.0,50.0,0.999,nationalresearchcouncil1930,Vol. 2 Pg. 79,
338,NaOH,2.0,50.0,1.0095,nationalresearchcouncil1930,Vol. 2 Pg. 79,
339,NaOH,3.0,50.0,1.0201,nationalresearchcouncil1930,Vol. 2 Pg. 79,
340,NaOH,4.0,50.0,1.0305,nationalresearchcouncil1930,Vol. 2 Pg. 79,
341,NaOH,5.0,50.0,1.0412,nationalresearchcouncil1930,Vol. 2 Pg. 79,
342,NaOH,6.0,50.0,1.0517,nationalresearchcouncil1930,Vol. 2 Pg. 79,
343,NaOH,7.0,50.0,1.0623,nationalresearchcouncil1930,Vol. 2 Pg. 79,
344,NaOH,8.0,50.0,1.073,nationalresearchcouncil1930,Vol. 2 Pg. 79,
345,NaOH,9.0,50.0,1.0836,nationalresearchcouncil1930,Vol. 2 Pg. 79,
346,NaOH,10.0,50.0,1.0942,nationalresearchcouncil1930,Vol. 2 Pg. 79,
347,NaOH,12.0,50.0,1.1157,nationalresearchcouncil1930,Vol. 2 Pg. 79,
348,NaOH,14.0,50.0,1.1373,nationalresearchcouncil1930,Vol. 2 Pg. 79,
349,NaOH,16.0,50.0,1.1588,nationalresearchcouncil1930,Vol. 2 Pg. 79,
350,NaOH,18.0,50.0,1.1805,nationalresearchcouncil1930,Vol. 2 Pg. 79,
351,NaOH,20.0,50.0,1.202,nationalresearchcouncil1930,Vol. 2 Pg. 79,
352,NaOH,22.0,50.0,1.2236,nationalresearchcouncil1930,Vol. 2 Pg. 79,
353,NaOH,24.0,50.0,1.2451,nationalresearchcouncil1930,Vol. 2 Pg. 79,
354,NaOH,26.0,50.0,1.2666,nationalresearchcouncil1930,Vol. 2 Pg. 79,
355,NaOH,28.0,50.0,1.2878,nationalresearchcouncil1930,Vol. 2 Pg. 79,
356,NaOH,30.0,50.0,1.309,nationalresearchcouncil1930,Vol. 2 Pg. 79,
357,NaOH,32.0,50.0,1.3298,nationalresearchcouncil1930,Vol. 2 Pg. 79,
358,NaOH,34.0,50.0,1.3501,nationalresearchcouncil1930,Vol. 2 Pg. 79,
359,NaOH,36.0,50.0,1.3702,nationalresearchcouncil1930,Vol. 2 Pg. 79,
360,NaOH,38.0,50.0,1.39,nationalresearchcouncil1930,Vol. 2 Pg. 79,
361,NaOH,40.0,50.0,1.4095,nationalresearchcouncil1930,Vol. 2 Pg. 79,
362,NaOH,42.0,50.0,1.4287,nationalresearchcouncil1930,Vol. 2 Pg. 79,
363,NaOH,44.0,50.0,1.4475,nationalresearchcouncil1930,Vol. 2 Pg. 79,
364,NaOH,46.0,50.0,1.4663,nationalresearchcouncil1930,Vol. 2 Pg. 79,
365,NaOH,48.0,50.0,1.4851,nationalresearchcouncil1930,Vol. 2 Pg. 79,
366,NaOH,50.0,50.0,1.5038,nationalresearchcouncil1930,Vol. 2 Pg. 79,
367,NaOH,1.0,60.0,0.9941,nationalresearchcouncil1930,Vol. 2 Pg. 79,
368,NaOH,2.0,60.0,1.0045,nationalresearchcouncil1930,Vol. 2 Pg. 79,
369,NaOH,3.0,60.0,1.015,nationalresearchcouncil1930,Vol. 2 Pg. 79,
370,NaOH,4.0,60.0,1.0254,nationalresearchcouncil1930,Vol. 2 Pg. 79,
371,NaOH,5.0,60.0,1.0359,nationalresearchcouncil1930,Vol. 2 Pg. 79,
372,NaOH,6.0,60.0,1.0463,nationalresearchcouncil1930,Vol. 2 Pg. 79,
373,NaOH,7.0,60.0,1.0569,nationalresearchcouncil1930,Vol. 2 Pg. 79,
374,NaOH,8.0,60.0,1.0676,nationalresearchcouncil1930,Vol. 2 Pg. 79,
375,NaOH,9.0,60.0,1.0782,nationalresearchcouncil1930,Vol. 2 Pg. 79,
376,NaOH,10.0,60.0,1.0889,nationalresearchcouncil1930,Vol. 2 Pg. 79,
377,NaOH,12.0,60.0,1.1101,nationalresearchcouncil1930,Vol. 2 Pg. 79,
378,NaOH,14.0,60.0,1.1316,nationalresearchcouncil1930,Vol. 2 Pg. 79,
379,NaOH,16.0,60.0,1.1531,nationalresearchcouncil1930,Vol. 2 Pg. 79,
380,NaOH,18.0,60.0,1.1746,nationalresearchcouncil1930,Vol. 2 Pg. 79,
381,NaOH,20.0,60.0,1.196,nationalresearchcouncil1930,Vol. 2 Pg. 79,
382,NaOH,22.0,60.0,1.2174,nationalresearchcouncil1930,Vol. 2 Pg. 79,
383,NaOH,24.0,60.0,1.2388,nationalresearchcouncil1930,Vol. 2 Pg. 79,
384,NaOH,26.0,60.0,1.2603,nationalresearchcouncil1930,Vol. 2 Pg. 79,
385,NaOH,28.0,60.0,1.2814,nationalresearchcouncil1930,Vol. 2 Pg. 79,
386,NaOH,30.0,60.0,1.3025,nationalresearchcouncil1930,Vol. 2 Pg. 79,
387,NaOH,32.0,60.0,1.3232,nationalresearchcouncil1930,Vol. 2 Pg. 79,
388,NaOH,34.0,60.0,1.3434,nationalresearchcouncil1930,Vol. 2 Pg. 79,
389,NaOH,36.0,60.0,1.3634,nationalresearchcouncil1930,Vol. 2 Pg. 79,
390,NaOH,38.0,60.0,1.3832,nationalresearchcouncil1930,Vol. 2 Pg. 79,
391,NaOH,40.0,60.0,1.4027,nationalresearchcouncil1930,Vol. 2 Pg. 79,
392,NaOH,42.0,60.0,1.4217,nationalresearchcouncil1930,Vol. 2 Pg. 79,
393,NaOH,44.0,60.0,1.4405,nationalresearchcouncil1930,Vol. 2 Pg. 79,
394,NaOH,46.0,60.0,1.4593,nationalresearchcouncil1930,Vol. 2 Pg. 79,
395,NaOH,48.0,60.0,1.4781,nationalresearchcouncil1930,Vol. 2 Pg. 79,
396,NaOH,50.0,60.0,1.4967,nationalresearchcouncil1930,Vol. 2 Pg. 79,
397,NaOH,1.0,70.0,0.9884,nationalresearchcouncil1930,Vol. 2 Pg. 79,
398,NaOH,2.0,70.0,0.9989,nationalresearchcouncil1930,Vol. 2 Pg. 79,
399,NaOH,3.0,70.0,1.0094,nationalresearchcouncil1930,Vol. 2 Pg. 79,
400,NaOH,4.0,70.0,1.0198,nationalresearchcouncil1930,Vol. 2 Pg. 79,
401,NaOH,5.0,70.0,1.0302,nationalresearchcouncil1930,Vol. 2 Pg. 79,
402,NaOH,6.0,70.0,1.0407,nationalresearchcouncil1930,Vol. 2 Pg. 79,
403,NaOH,7.0,70.0,1.0513,nationalresearchcouncil1930,Vol. 2 Pg. 79,
404,NaOH,8.0,70.0,1.0619,nationalresearchcouncil1930,Vol. 2 Pg. 79,
405,NaOH,9.0,70.0,1.0725,nationalresearchcouncil1930,Vol. 2 Pg. 79,
406,NaOH,10.0,70.0,1.0831,nationalresearchcouncil1930,Vol. 2 Pg. 79,
407,NaOH,12.0,70.0,1.1043,nationalresearchcouncil1930,Vol. 2 Pg. 79,
408,NaOH,14.0,70.0,1.1257,nationalresearchcouncil1930,Vol. 2 Pg. 79,
409,NaOH,16.0,70.0,1.1471,nationalresearchcouncil1930,Vol. 2 Pg. 79,
410,NaOH,18.0,70.0,1.1685,nationalresearchcouncil1930,Vol. 2 Pg. 79,
411,NaOH,20.0,70.0,1.1898,nationalresearchcouncil1930,Vol. 2 Pg. 79,
412,NaOH,22.0,70.0,1.2111,nationalresearchcouncil1930,Vol. 2 Pg. 79,
413,NaOH,24.0,70.0,1.2324,nationalresearchcouncil1930,Vol. 2 Pg. 79,
414,NaOH,26.0,70.0,1.2538,nationalresearchcouncil1930,Vol. 2 Pg. 79,
415,NaOH,28.0,70.0,1.275,nationalresearchcouncil1930,Vol. 2 Pg. 79,
416,NaOH,30.0,70.0,1.2959,nationalresearchcouncil1930,Vol. 2 Pg. 79,
417,NaOH,32.0,70.0,1.3165,nationalresearchcouncil1930,Vol. 2 Pg. 79,
418,NaOH,34.0,70.0,1.3367,nationalresearchcouncil1930,Vol. 2 Pg. 79,
419,NaOH,36.0,70.0,1.3567,nationalresearchcouncil1930,Vol. 2 Pg. 79,
420,NaOH,38.0,70.0,1.3763,nationalresearchcouncil1930,Vol. 2 Pg. 79,
421,NaOH,40.0,70.0,1.3958,nationalresearchcouncil1930,Vol. 2 Pg. 79,
422,NaOH,42.0,70.0,1.4148,nationalresearchcouncil1930,Vol. 2 Pg. 79,
423,NaOH,44.0,70.0,1.4335,nationalresearchcouncil1930,Vol. 2 Pg. 79,
424,NaOH,46.0,70.0,1.4523,nationalresearchcouncil1930,Vol. 2 Pg. 79,
425,NaOH,48.0,70.0,1.4711,nationalresearchcouncil1930,Vol. 2 Pg. 79,
426,NaOH,50.0,70.0,1.4897,nationalresearchcouncil1930,Vol. 2 Pg. 79,
427,NaOH,1.0,80.0,0.9824,nationalresearchcouncil1930,Vol. 2 Pg. 79,
428,NaOH,2.0,80.0,0.9929,nationalresearchcouncil1930,Vol. 2 Pg. 79,
429,NaOH,3.0,80.0,1.0035,nationalresearchcouncil1930,Vol. 2 Pg. 79,
430,NaOH,4.0,80.0,1.0139,nationalresearchcouncil1930,Vol. 2 Pg. 79,
431,NaOH,5.0,80.0,1.0243,nationalresearchcouncil1930,Vol. 2 Pg. 79,
432,NaOH,6.0,80.0,1.0347,nationalresearchcouncil1930,Vol. 2 Pg. 79,
433,NaOH,7.0,80.0,1.0453,nationalresearchcouncil1930,Vol. 2 Pg. 79,
434,NaOH,8.0,80.0,1.056,nationalresearchcouncil1930,Vol. 2 Pg. 79,
435,NaOH,9.0,80.0,1.0665,nationalresearchcouncil1930,Vol. 2 Pg. 79,
436,NaOH,10.0,80.0,1.0771,nationalresearchcouncil1930,Vol. 2 Pg. 79,
437,NaOH,12.0,80.0,1.0983,nationalresearchcouncil1930,Vol. 2 Pg. 79,
438,NaOH,14.0,80.0,1.1195,nationalresearchcouncil1930,Vol. 2 Pg. 79,
439,NaOH,16.0,80.0,1.1408,nationalresearchcouncil1930,Vol. 2 Pg. 79,
440,NaOH,18.0,80.0,1.1621,nationalresearchcouncil1930,Vol. 2 Pg. 79,
441,NaOH,20.0,80.0,1.1833,nationalresearchcouncil1930,Vol. 2 Pg. 79,
442,NaOH,22.0,80.0,1.2046,nationalresearchcouncil1930,Vol. 2 Pg. 79,
443,NaOH,24.0,80.0,1.2259,nationalresearchcouncil1930,Vol. 2 Pg. 79,
444,NaOH,26.0,80.0,1.2472,nationalresearchcouncil1930,Vol. 2 Pg. 79,
445,NaOH,28.0,80.0,1.2682,nationalresearchcouncil1930,Vol. 2 Pg. 79,
446,NaOH,30.0,80.0,1.2892,nationalresearchcouncil1930,Vol. 2 Pg. 79,
447,NaOH,32.0,80.0,1.3097,nationalresearchcouncil1930,Vol. 2 Pg. 79,
448,NaOH,34.0,80.0,1.3299,nationalresearchcouncil1930,Vol. 2 Pg. 79,
449,NaOH,36.0,80.0,1.3498,nationalresearchcouncil1930,Vol. 2 Pg. 79,
450,NaOH,38.0,80.0,1.3695,nationalresearchcouncil1930,Vol. 2 Pg. 79,
451,NaOH,40.0,80.0,1.3889,nationalresearchcouncil1930,Vol. 2 Pg. 79,
452,NaOH,42.0,80.0,1.4079,nationalresearchcouncil1930,Vol. 2 Pg. 79,
453,NaOH,44.0,80.0,1.4266,nationalresearchcouncil1930,Vol. 2 Pg. 79,
454,NaOH,46.0,80.0,1.4454,nationalresearchcouncil1930,Vol. 2 Pg. 79,
455,NaOH,48.0,80.0,1.4641,nationalresearchcouncil1930,Vol. 2 Pg. 79,
456,NaOH,50.0,80.0,1.4827,nationalresearchcouncil1930,Vol. 2 Pg. 79,
457,NaOH,1.0,90.0,0.976,nationalresearchcouncil1930,Vol. 2 Pg. 79,
458,NaOH,2.0,90.0,0.9865,nationalresearchcouncil1930,Vol. 2 Pg. 79,
459,NaOH,3.0,90.0,0.997,nationalresearchcouncil1930,Vol. 2 Pg. 79,
460,NaOH,4.0,90.0,1.0075,nationalresearchcouncil1930,Vol. 2 Pg. 79,
461,NaOH,5.0,90.0,1.0179,nationalresearchcouncil1930,Vol. 2 Pg. 79,
462,NaOH,6.0,90.0,1.0284,nationalresearchcouncil1930,Vol. 2 Pg. 79,
463,NaOH,7.0,90.0,1.039,nationalresearchcouncil1930,Vol. 2 Pg. 79,
464,NaOH,8.0,90.0,1.0497,nationalresearchcouncil1930,Vol. 2 Pg. 79,
465,NaOH,9.0,90.0,1.0602,nationalresearchcouncil1930,Vol. 2 Pg. 79,
466,NaOH,10.0,90.0,1.0708,nationalresearchcouncil1930,Vol. 2 Pg. 79,
467,NaOH,12.0,90.0,1.092,nationalresearchcouncil1930,Vol. 2 Pg. 79,
468,NaOH,14.0,90.0,1.1132,nationalresearchcouncil1930,Vol. 2 Pg. 79,
469,NaOH,16.0,90.0,1.1343,nationalresearchcouncil1930,Vol. 2 Pg. 79,
470,NaOH,18.0,90.0,1.1556,nationalresearchcouncil1930,Vol. 2 Pg. 79,
471,NaOH,20.0,90.0,1.1768,nationalresearchcouncil1930,Vol. 2 Pg. 79,
472,NaOH,22.0,90.0,1.198,nationalresearchcouncil1930,Vol. 2 Pg. 79,
473,NaOH,24.0,90.0,1.2192,nationalresearchcouncil1930,Vol. 2 Pg. 79,
474,NaOH,26.0,90.0,1.2405,nationalresearchcouncil1930,Vol. 2 Pg. 79,
475,NaOH,28.0,90.0,1.2615,nationalresearchcouncil1930,Vol. 2 Pg. 79,
476,NaOH,30.0,90.0,1.2824,nationalresearchcouncil1930,Vol. 2 Pg. 79,
477,NaOH,32.0,90.0,1.3029,nationalresearchcouncil1930,Vol. 2 Pg. 79,
478,NaOH,34.0,90.0,1.323,nationalresearchcouncil1930,Vol. 2 Pg. 79,
479,NaOH,36.0,90.0,1.3429,nationalresearchcouncil1930,Vol. 2 Pg. 79,
480,NaOH,38.0,90.0,1.3626,nationalresearchcouncil1930,Vol. 2 Pg. 79,
481,NaOH,40.0,90.0,1.382,nationalresearchcouncil1930,Vol. 2 Pg. 79,
482,NaOH,42.0,90.0,1.4009,nationalresearchcouncil1930,Vol. 2 Pg. 79,
483,NaOH,44.0,90.0,1.4196,nationalresearchcouncil1930,Vol. 2 Pg. 79,
484,NaOH,46.0,90.0,1.4384,nationalresearchcouncil1930,Vol. 2 Pg. 79,
485,NaOH,48.0,90.0,1.4572,nationalresearchcouncil1930,Vol. 2 Pg. 79,
486,NaOH,50.0,90.0,1.4759,nationalresearchcouncil1930,Vol. 2 Pg. 79,
487,NaOH,1.0,100.0,0.9693,nationalresearchcouncil1930,Vol. 2 Pg. 79,
488,NaOH,2.0,100.0,0.9797,nationalresearchcouncil1930,Vol. 2 Pg. 79,
489,NaOH,3.0,100.0,0.9903,nationalresearchcouncil1930,Vol. 2 Pg. 79,
490,NaOH,4.0,100.0,1.0009,nationalresearchcouncil1930,Vol. 2 Pg. 79,
491,NaOH,5.0,100.0,1.0115,nationalresearchcouncil1930,Vol. 2 Pg. 79,
492,NaOH,6.0,100.0,1.022,nationalresearchcouncil1930,Vol. 2 Pg. 79,
493,NaOH,7.0,100.0,1.0326,nationalresearchcouncil1930,Vol. 2 Pg. 79,
494,NaOH,8.0,100.0,1.0432,nationalresearchcouncil1930,Vol. 2 Pg. 79,
495,NaOH,9.0,100.0,1.0537,nationalresearchcouncil1930,Vol. 2 Pg. 79,
496,NaOH,10.0,100.0,1.0643,nationalresearchcouncil1930,Vol. 2 Pg. 79,
497,NaOH,12.0,100.0,1.0855,nationalresearchcouncil1930,Vol. 2 Pg. 79,
498,NaOH,14.0,100.0,1.1066,nationalresearchcouncil1930,Vol. 2 Pg. 79,
499,NaOH,16.0,100.0,1.1277,nationalresearchcouncil1930,Vol. 2 Pg. 79,
500,NaOH,18.0,100.0,1.1489,nationalresearchcouncil1930,Vol. 2 Pg. 79,
501,NaOH,20.0,100.0,1.17,nationalresearchcouncil1930,Vol. 2 Pg. 79,
502,NaOH,22.0,100.0,1.1912,nationalresearchcouncil1930,Vol. 2 Pg. 79,
503,NaOH,24.0,100.0,1.2124,nationalresearchcouncil1930,Vol. 2 Pg. 79,
504,NaOH,26.0,100.0,1.2336,nationalresearchcouncil1930,Vol. 2 Pg. 79,
505,NaOH,28.0,100.0,1.2546,nationalresearchcouncil1930,Vol. 2 Pg. 79,
506,NaOH,30.0,100.0,1.2755,nationalresearchcouncil1930,Vol. 2 Pg. 79,
507,NaOH,32.0,100.0,1.296,nationalresearchcouncil1930,Vol. 2 Pg. 79,
508,NaOH,34.0,100.0,1.3161,nationalresearchcouncil1930,Vol. 2 Pg. 79,
509,NaOH,36.0,100.0,1.336,nationalresearchcouncil1930,Vol. 2 Pg. 79,
510,NaOH,38.0,100.0,1.3556,nationalresearchcouncil1930,Vol. 2 Pg. 79,
511,NaOH,40.0,100.0,1.375,nationalresearchcouncil1930,Vol. 2 Pg. 79,
512,NaOH,42.0,100.0,1.394,nationalresearchcouncil1930,Vol. 2 Pg. 79,
513,NaOH,44.0,100.0,1.4127,nationalresearchcouncil1930,Vol. 2 Pg. 79,
514,NaOH,46.0,100.0,1.4315,nationalresearchcouncil1930,Vol. 2 Pg. 79,
515,NaOH,48.0,100.0,1.4503,nationalresearchcouncil1930,Vol. 2 Pg. 79,
516,NaOH,50.0,100.0,1.469,nationalresearchcouncil1930,Vol. 2 Pg. 79,
517,NaCl,2.71,110.0,0.9697,nationalresearchcouncil1930,Vol. 2 Pg. 80,
518,NaCl,5.32,110.0,0.9868,nationalresearchcouncil1930,Vol. 2 Pg. 80,
519,NaCl,10.88,110.0,1.0269,nationalresearchcouncil1930,Vol. 2 Pg. 80,
520,NaCl,2.71,120.0,0.9618,nationalresearchcouncil1930,Vol. 2 Pg. 80,
521,NaCl,5.32,120.0,0.9791,nationalresearchcouncil1930,Vol. 2 Pg. 80,
522,NaCl,10.88,120.0,1.0189,nationalresearchcouncil1930,Vol. 2 Pg. 80,
523,NaCl,2.71,130.0,0.9537,nationalresearchcouncil1930,Vol. 2 Pg. 80,
524,NaCl,5.32,130.0,0.9709,nationalresearchcouncil1930,Vol. 2 Pg. 80,
525,NaCl,10.88,130.0,1.0115,nationalresearchcouncil1930,Vol. 2 Pg. 80,
526,NaCl,0.01,20.004,0.99830415,nationalresearchcouncil1930,Vol. 2 Pg. 80,
527,NaCl,0.02,20.004,0.99837629,nationalresearchcouncil1930,Vol. 2 Pg. 80,
528,NaCl,0.03,20.004,0.99844808,nationalresearchcouncil1930,Vol. 2 Pg. 80,
529,NaCl,0.04,20.004,0.99852027,nationalresearchcouncil1930,Vol. 2 Pg. 80,
530,NaCl,0.05,20.004,0.99859246,nationalresearchcouncil1930,Vol. 2 Pg. 80,
